Reference area,Source,Sex,Place of birth,Time,Total,15-24,25-54,55-64,65+
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2019,6.3,0.0,3.3,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Female,Total,2019,3688.9,551.9,1990.9,584.1,561.9
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2019,2844.5,439.5,1451.1,467.7,486.4
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2019,837.9,112.1,536.2,115.8,73.7
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2019,6.5,0.0,3.9,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Total,Total,2020,7534.9,1156.9,4084.2,1201.8,1091.9
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2020,5789.4,892.4,2973.0,972.7,951.2
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2020,1731.7,262.9,1104.1,226.7,138.2
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2020,13.6,0.0,7.1,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Male,Total,2020,3834.4,606.1,2086.6,605.5,536.1
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2020,2957.9,458.7,1540.9,491.5,467.0
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2020,869.9,145.9,542.2,113.0,68.8
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2020,6.6,0.0,3.6,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Female,Total,2020,3700.4,550.7,1997.6,596.2,555.9
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2020,2831.4,433.5,1432.3,481.3,484.4
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2020,861.9,116.9,561.8,113.7,69.3
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2020,7.1,0.0,3.4,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Total,Total,2021,8412.0,1151.0,4070.7,1216.1,1974.3
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2021,6531.9,886.1,2955.8,969.4,1720.8
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2021,1880.0,264.7,1115.1,246.5,253.7
Sweden,LFS - EU Labour Force Survey,Male,Total,2021,4234.1,600.5,2077.2,613.2,942.9
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2021,3294.9,451.8,1526.4,489.2,827.2
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2021,939.1,148.9,551.0,123.8,115.5
Sweden,LFS - EU Labour Force Survey,Female,Total,2021,4178.1,550.2,1993.6,602.8,1031.2
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2021,3237.2,434.4,1429.6,480.1,893.4
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2021,941.1,116.0,563.9,122.8,138.0
Sweden,LFS - EU Labour Force Survey,Total,Total,2022,8464.0,1166.9,4072.5,1236.1,1988.6
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2022,6532.6,889.2,2940.3,979.7,1723.4
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2022,1931.4,277.6,1132.2,256.4,265.1
Sweden,LFS - EU Labour Force Survey,Male,Total,2022,4264.0,607.4,2080.8,623.9,951.9
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2022,3309.0,456.7,1530.0,495.5,826.7
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2022,955.0,150.7,550.8,128.3,125.2
Sweden,LFS - EU Labour Force Survey,Female,Total,2022,4200.1,559.4,1991.8,612.2,1036.7
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2022,3223.7,432.5,1410.2,484.2,896.7
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2022,976.4,126.9,581.5,128.0,140.0
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2011,6665.6,926.8,3447.4,947.4,1343.9
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2011,4777.0,777.8,2236.5,700.3,1062.4
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2011,1888.0,149.0,1210.6,247.0,281.4
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2011,0.6,0.0,0.0,0.0,0.0
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2011,3258.9,471.9,1736.9,471.1,579.1
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2011,2352.6,400.5,1142.1,348.3,461.8
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2011,905.9,71.4,594.5,122.7,117.2
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2011,3406.7,454.9,1710.6,476.4,764.9
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2011,2424.4,377.3,1094.4,352.0,600.6
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2011,982.2,77.6,616.1,124.3,164.1
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2012,6747.3,930.0,3480.8,958.1,1378.4
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2012,4801.3,783.0,2232.0,704.5,1081.9
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2012,1944.9,147.1,1247.9,253.6,296.3
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2012,1.1,0.0,0.0,0.0,0.0
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2012,3302.5,473.9,1754.0,477.2,597.4
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2012,2354.3,400.7,1132.8,347.8,473.1
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2012,947.2,73.2,620.4,129.4,124.2
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2012,3444.8,456.1,1726.7,480.9,781.0
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2012,2447.0,382.3,1099.1,356.7,608.8
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2012,997.7,73.8,627.6,124.2,172.1
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2013,6828.7,930.5,3514.1,972.5,1411.6
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2013,4833.6,786.4,2232.9,709.2,1105.1
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2013,1994.4,144.2,1281.1,262.8,306.4
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2013,0.7,0.0,0.0,0.0,0.0
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2013,3346.6,474.1,1772.1,485.1,615.4
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2013,2377.0,403.7,1134.0,350.6,488.7
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2013,969.3,70.4,638.1,134.2,126.6
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Status unknown,2013,0.4,0.0,0.0,0.0,0.0
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2013,3482.1,456.4,1742.0,487.4,796.3
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2013,2456.7,382.7,1099.0,358.6,616.4
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2013,1025.1,73.8,643.0,128.6,179.8
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2014,6914.5,928.5,3549.3,990.6,1446.1
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2014,4846.2,773.8,2223.3,718.5,1130.6
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2014,2068.1,154.7,1325.7,272.2,315.5
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2014,3392.6,473.5,1790.8,494.8,633.6
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2014,2383.1,397.7,1132.8,353.0,499.5
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2014,1009.4,75.7,657.8,141.8,134.0
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2014,3521.9,455.1,1758.4,495.8,812.5
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2014,2463.1,376.1,1090.5,365.5,631.0
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2014,1058.7,79.0,667.8,130.4,181.5
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2015,6995.5,925.6,3581.5,1012.1,1476.3
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2015,4867.4,766.5,2222.3,731.3,1147.4
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2015,2128.0,159.0,1359.3,280.8,328.8
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2015,3436.0,472.1,1808.2,506.0,649.7
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2015,2385.5,392.0,1125.0,360.5,508.0
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2015,1050.4,80.0,683.3,145.5,141.6
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2015,3559.5,453.5,1773.3,506.1,826.6
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2015,2481.9,374.5,1097.3,370.8,639.4
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2015,1077.6,79.0,676.0,135.3,187.2
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2016,7062.4,918.2,3602.3,1035.7,1506.2
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2016,4863.3,760.3,2205.2,736.8,1161.1
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2016,2184.8,157.1,1390.6,295.0,342.0
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2016,14.3,0.8,6.5,3.9,3.1
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2016,3471.0,468.9,1818.5,517.9,665.6
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2016,2388.1,389.2,1121.1,361.2,516.7
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2016,1076.6,79.2,694.9,154.7,147.8
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Status unknown,2016,6.4,0.6,2.6,2.1,1.1
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2016,3591.3,449.3,1783.8,517.7,840.6
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2016,2475.2,371.1,1084.1,375.6,644.4
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2016,1108.2,78.0,695.7,140.3,194.2
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Status unknown,2016,7.9,0.0,3.9,1.8,2.0
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2017,7115.8,905.6,3614.6,1062.9,1532.7
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2017,4886.8,746.2,2206.4,747.2,1187.0
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2017,2214.4,158.7,1402.9,311.5,341.2
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2017,14.6,0.6,5.3,4.2,4.5
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2017,3499.0,462.9,1824.2,532.1,679.9
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2017,2402.5,380.3,1123.0,367.9,531.5
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2017,1089.6,82.1,698.7,162.0,146.8
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Status unknown,2017,6.9,0.5,2.5,2.2,1.6
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2017,3616.8,442.7,1790.5,530.8,852.9
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2017,2484.3,366.0,1083.4,379.3,655.6
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2017,1124.8,76.6,704.2,149.5,194.5
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Status unknown,2017,7.7,0.0,2.9,2.0,2.9
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2018,7164.6,894.5,3619.3,1090.6,1560.1
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2018,4906.7,738.8,2197.2,757.2,1213.4
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2018,2254.1,155.3,1420.6,332.6,345.5
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2018,3.8,0.4,1.5,0.8,1.2
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2018,3524.2,457.8,1825.8,546.4,694.2
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2018,2412.6,380.3,1111.7,375.1,545.6
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2018,1109.7,77.3,713.3,170.7,148.4
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Status unknown,2018,1.9,0.0,0.9,0.5,0.3
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2018,3640.3,436.7,1793.5,544.2,865.9
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2018,2494.1,358.5,1085.6,382.1,667.9
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2018,1144.3,78.0,707.3,161.9,197.1
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Status unknown,2018,1.9,0.0,0.6,0.3,0.9
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2019,7213.8,887.0,3616.1,1122.8,1587.9
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2019,4912.5,732.3,2182.8,774.8,1222.5
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2019,2297.6,154.0,1432.3,347.2,364.1
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2019,3.7,0.7,1.0,0.7,1.3
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2019,3550.2,454.3,1824.0,563.1,708.8
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2019,2419.1,376.0,1105.2,384.9,553.1
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2019,1128.9,78.1,718.2,177.8,154.8
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Status unknown,2019,2.3,0.0,0.0,0.5,1.0
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2019,3663.6,432.7,1792.1,559.6,879.1
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2019,2493.4,356.3,1077.6,390.0,669.4
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2019,1168.7,75.9,714.1,169.4,209.3
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Status unknown,2019,1.4,0.0,0.5,0.2,0.3
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2020,7269.9,883.3,3614.7,1154.7,1617.3
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2020,4932.8,726.4,2177.5,792.3,1236.6
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2020,2335.2,156.8,1436.9,361.8,379.6
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2020,1.9,0.0,0.3,0.6,1.0
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2020,3579.3,452.4,1823.2,579.6,724.1
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2020,2435.6,375.1,1101.4,395.9,563.1
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2020,1143.0,77.3,721.7,183.5,160.5
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Status unknown,2020,0.8,0.0,0.0,0.0,0.4
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2020,3690.6,430.8,1791.5,575.1,893.2
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2020,2497.3,351.3,1076.1,396.4,673.5
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2020,1192.2,79.5,715.3,178.3,219.1
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Status unknown,2020,1.1,0.0,0.0,0.4,0.6
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2021,7325.9,882.6,3619.1,1181.7,1642.5
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2021,4960.4,721.0,2160.4,812.1,1266.8
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2021,2363.4,161.2,1458.1,369.3,374.8
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2021,2.2,0.0,0.6,0.3,0.9
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2021,3609.4,453.0,1825.8,593.3,737.3
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2021,2451.7,370.5,1103.7,403.1,574.3
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2021,1156.7,82.1,721.9,190.1,162.7
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Status unknown,2021,0.9,0.0,0.0,0.0,0.0
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2021,3716.6,429.6,1793.3,588.4,905.2
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2021,2508.6,350.5,1056.7,408.9,692.5
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2021,1206.6,79.1,736.2,179.2,212.1
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Status unknown,2021,1.3,0.0,0.4,0.0,0.7
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Total,2022,7389.3,882.3,3629.4,1204.8,1672.8
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Native-born,2022,4955.4,712.4,2144.4,818.4,1280.2
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Foreign-born,2022,2432.7,169.6,1485.0,386.4,391.8
Switzerland,LFS - Enqu̻te sur la Population Active,Total,Status unknown,2022,1.3,0.0,0.0,0.0,0.8
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Total,2022,3643.8,453.5,1832.9,604.4,753.1
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Native-born,2022,2446.4,365.3,1089.8,406.3,585.0
Switzerland,LFS - Enqu̻te sur la Population Active,Male,Foreign-born,2022,1196.9,87.8,743.1,198.1,167.9
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Total,2022,3745.5,428.9,1796.5,600.4,919.7
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Native-born,2022,2509.0,347.1,1054.5,412.1,695.3
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Foreign-born,2022,1235.8,81.7,741.9,188.3,223.9
Switzerland,LFS - Enqu̻te sur la Population Active,Female,Status unknown,2022,0.7,0.0,0.0,0.0,0.6
"Tanzania, United Republic of",HIES - National Household Budget Survey,Total,Total,2012,23794.5,7949.1,12457.2,1657.6,1730.8
"Tanzania, United Republic of",HIES - National Household Budget Survey,Total,Native-born,2012,23723.7,7937.1,12411.6,1648.9,1726.2
"Tanzania, United Republic of",HIES - National Household Budget Survey,Total,Foreign-born,2012,70.8,12.0,45.6,8.7,4.6
"Tanzania, United Republic of",HIES - National Household Budget Survey,Male,Total,2012,11394.4,3849.1,5929.8,795.7,819.8
"Tanzania, United Republic of",HIES - National Household Budget Survey,Male,Native-born,2012,11368.0,3843.0,5912.3,794.2,818.5
"Tanzania, United Republic of",HIES - National Household Budget Survey,Male,Foreign-born,2012,26.4,6.1,17.5,1.5,0.0
"Tanzania, United Republic of",HIES - National Household Budget Survey,Female,Total,2012,12400.2,4100.0,6527.3,861.9,911.0
"Tanzania, United Republic of",HIES - National Household Budget Survey,Female,Native-born,2012,12355.7,4094.0,6499.3,854.7,907.8
"Tanzania, United Republic of",HIES - National Household Budget Survey,Female,Foreign-born,2012,44.4,5.9,28.0,0.0,0.0
"Tanzania, United Republic of",LFS - Labour Force Survey,Total,Total,2020,32010.9,10346.3,16817.4,2365.5,2481.8
"Tanzania, United Republic of",LFS - Labour Force Survey,Total,Native-born,2020,31940.5,10330.0,16772.7,2361.2,2476.7
"Tanzania, United Republic of",LFS - Labour Force Survey,Total,Foreign-born,2020,70.4,16.2,44.7,4.3,5.2
"Tanzania, United Republic of",LFS - Labour Force Survey,Male,Total,2020,15283.6,4990.5,8049.2,1159.4,1084.5
"Tanzania, United Republic of",LFS - Labour Force Survey,Male,Native-born,2020,15251.5,4986.5,8025.0,1157.9,1082.1
"Tanzania, United Republic of",LFS - Labour Force Survey,Male,Foreign-born,2020,32.0,4.0,24.2,0.0,2.3
"Tanzania, United Republic of",LFS - Labour Force Survey,Female,Total,2020,16727.4,5355.8,8768.2,1206.1,1397.3
"Tanzania, United Republic of",LFS - Labour Force Survey,Female,Native-born,2020,16689.0,5343.5,8747.7,1203.2,1394.5
"Tanzania, United Republic of",LFS - Labour Force Survey,Female,Foreign-born,2020,38.4,12.3,20.5,0.0,2.8
Thailand,LFS - Labour Force Survey and Migration Survey,Total,Total,2018,56391.9,9423.3,30319.2,8805.8,7843.5
Thailand,LFS - Labour Force Survey and Migration Survey,Total,Native-born,2018,55075.8,9156.0,29363.5,8760.4,7796.0
Thailand,LFS - Labour Force Survey and Migration Survey,Total,Foreign-born,2018,1316.1,267.4,955.7,45.5,47.5
Thailand,LFS - Labour Force Survey and Migration Survey,Male,Total,2018,27220.7,4767.9,14886.4,4096.2,3470.3
Thailand,LFS - Labour Force Survey and Migration Survey,Male,Native-born,2018,26493.0,4644.7,14344.9,4064.7,3438.7
Thailand,LFS - Labour Force Survey and Migration Survey,Male,Foreign-born,2018,727.7,123.2,541.5,31.4,31.5
Thailand,LFS - Labour Force Survey and Migration Survey,Female,Total,2018,29171.2,4655.5,15432.8,4709.7,4373.2
Thailand,LFS - Labour Force Survey and Migration Survey,Female,Native-born,2018,28582.8,4511.3,15018.6,4695.7,4357.2
Thailand,LFS - Labour Force Survey and Migration Survey,Female,Foreign-born,2018,588.4,144.2,414.2,14.0,16.0
Thailand,LFS - Labour Force Survey and Migration Survey,Total,Total,2019,56678.9,9318.9,30118.5,9060.4,8181.1
Thailand,LFS - Labour Force Survey and Migration Survey,Total,Native-born,2019,55400.9,9093.8,29158.7,9014.4,8134.0
Thailand,LFS - Labour Force Survey and Migration Survey,Total,Foreign-born,2019,1278.1,225.1,959.9,46.0,47.1
Thailand,LFS - Labour Force Survey and Migration Survey,Male,Total,2019,27346.6,4719.0,14800.5,4219.6,3607.5
Thailand,LFS - Labour Force Survey and Migration Survey,Male,Native-born,2019,26650.1,4613.7,14271.1,4191.8,3573.5
Thailand,LFS - Labour Force Survey and Migration Survey,Male,Foreign-born,2019,696.5,105.4,529.3,27.7,34.0
Thailand,LFS - Labour Force Survey and Migration Survey,Female,Total,2019,29332.3,4599.9,15318.1,4840.9,4573.5
Thailand,LFS - Labour Force Survey and Migration Survey,Female,Native-born,2019,28750.7,4480.2,14887.5,4822.5,4560.5
